REQUERIMIENTO_ID,PEDIDO_ID,SUBPEDIDO_ID,SOLICITUD_ID,TIPO_ELEMENTO_ID,TIPO_TRABAJO,FECHA_ESTADO,ETAPA_ID,ESTADO_ID,COLA_ID,ACTIVIDAD_ID,NOMBRE_ACTIVIDAD,CONCEPTO_ID,TIEMPO_PENDIENTE
102427858,,,,CABLEM,NUEVO,"2018-04-27 13:09:32",CONFI,PENDI,LDAP4,HACAM,"Habilitar Cable Modem",PROG,166:03:49
102427859,,,,CABLEM,NUEVO,"2018-04-27 13:09:32",CONFI,PENDI,LDAP4,HACAM,"Habilitar Cable Modem",PROG,166:03:49
102427860,,,,CABLEM,NUEVO,"2018-04-27 13:09:32",CONFI,PENDI,LDAP4,HACAM,"Habilitar Cable Modem",PROG,166:03:49
102427861,,,,CABLEM,NUEVO,"2018-04-27 13:09:32",CONFI,PENDI,LDAP4,HACAM,"Habilitar Cable Modem",PROG,166:03:49
102427862,,,,CABLEM,NUEVO,"2018-04-27 13:09:32",CONFI,PENDI,LDAP4,HACAM,"Habilitar Cable Modem",PROG,166:03:49
102427863,,,,CABLEM,NUEVO,"2018-04-27 13:09:32",CONFI,PENDI,LDAP4,HACAM,"Habilitar Cable Modem",PROG,166:03:49
102427864,,,,CABLEM,NUEVO,"2018-04-27 13:09:32",CONFI,PENDI,LDAP4,HACAM,"Habilitar Cable Modem",PROG,166:03:49
102427865,,,,CABLEM,NUEVO,"2018-04-27 13:09:32",CONFI,PENDI,LDAP4,HACAM,"Habilitar Cable Modem",PROG,166:03:49
102427866,,,,CABLEM,NUEVO,"2018-04-27 13:09:32",CONFI,PENDI,LDAP4,HACAM,"Habilitar Cable Modem",PROG,166:03:49
102427867,,,,CABLEM,NUEVO,"2018-04-27 13:09:32",CONFI,PENDI,LDAP4,HACAM,"Habilitar Cable Modem",PROG,166:03:49
102427868,,,,CABLEM,NUEVO,"2018-04-27 13:09:32",CONFI,PENDI,LDAP4,HACAM,"Habilitar Cable Modem",PROG,166:03:49
102427869,,,,CABLEM,NUEVO,"2018-04-27 13:09:32",CONFI,PENDI,LDAP4,HACAM,"Habilitar Cable Modem",PROG,166:03:49
102427934,,,,CABLEM,NUEVO,"2018-04-27 13:11:45",CONFI,PENDI,LDAP4,HACAM,"Habilitar Cable Modem",PROG,166:01:36
102427935,,,,CABLEM,NUEVO,"2018-04-27 13:11:45",CONFI,PENDI,LDAP4,HACAM,"Habilitar Cable Modem",PROG,166:01:36
102427936,,,,CABLEM,NUEVO,"2018-04-27 13:11:46",CONFI,PENDI,LDAP4,HACAM,"Habilitar Cable Modem",PROG,166:01:35
102427937,,,,CABLEM,NUEVO,"2018-04-27 13:11:46",CONFI,PENDI,LDAP4,HACAM,"Habilitar Cable Modem",PROG,166:01:35
102427938,,,,CABLEM,NUEVO,"2018-04-27 13:11:46",CONFI,PENDI,LDAP4,HACAM,"Habilitar Cable Modem",PROG,166:01:35
102427939,,,,CABLEM,NUEVO,"2018-04-27 13:11:46",CONFI,PENDI,LDAP4,HACAM,"Habilitar Cable Modem",PROG,166:01:35
102427940,,,,CABLEM,NUEVO,"2018-04-27 13:11:46",CONFI,PENDI,LDAP4,HACAM,"Habilitar Cable Modem",PROG,166:01:35
102427941,,,,CABLEM,NUEVO,"2018-04-27 13:11:46",CONFI,PENDI,LDAP4,HACAM,"Habilitar Cable Modem",PROG,166:01:35
102427942,,,,CABLEM,NUEVO,"2018-04-27 13:11:46",CONFI,PENDI,LDAP4,HACAM,"Habilitar Cable Modem",PROG,166:01:35
102427943,,,,CABLEM,NUEVO,"2018-04-27 13:11:46",CONFI,PENDI,LDAP4,HACAM,"Habilitar Cable Modem",PROG,166:01:35
102427944,,,,CABLEM,NUEVO,"2018-04-27 13:11:46",CONFI,PENDI,LDAP4,HACAM,"Habilitar Cable Modem",PROG,166:01:35
102427945,,,,CABLEM,NUEVO,"2018-04-27 13:11:46",CONFI,PENDI,LDAP4,HACAM,"Habilitar Cable Modem",PROG,166:01:35
102427946,,,,CABLEM,NUEVO,"2018-04-27 13:11:46",CONFI,PENDI,LDAP4,HACAM,"Habilitar Cable Modem",PROG,166:01:35
102427947,,,,CABLEM,NUEVO,"2018-04-27 13:11:46",CONFI,PENDI,LDAP4,HACAM,"Habilitar Cable Modem",PROG,166:01:35
102427948,,,,CABLEM,NUEVO,"2018-04-27 13:11:46",CONFI,PENDI,LDAP4,HACAM,"Habilitar Cable Modem",PROG,166:01:35
102427949,,,,CABLEM,NUEVO,"2018-04-27 13:11:46",CONFI,PENDI,LDAP4,HACAM,"Habilitar Cable Modem",PROG,166:01:35
102427950,,,,CABLEM,NUEVO,"2018-04-27 13:11:46",CONFI,PENDI,LDAP4,HACAM,"Habilitar Cable Modem",PROG,166:01:35
102427951,,,,CABLEM,NUEVO,"2018-04-27 13:11:46",CONFI,PENDI,LDAP4,HACAM,"Habilitar Cable Modem",PROG,166:01:35
102427952,,,,CABLEM,NUEVO,"2018-04-27 13:11:47",CONFI,PENDI,LDAP4,HACAM,"Habilitar Cable Modem",PROG,166:01:34
102427953,,,,CABLEM,NUEVO,"2018-04-27 13:11:47",CONFI,PENDI,LDAP4,HACAM,"Habilitar Cable Modem",PROG,166:01:34
102427954,,,,CABLEM,NUEVO,"2018-04-27 13:11:47",CONFI,PENDI,LDAP4,HACAM,"Habilitar Cable Modem",PROG,166:01:34
102427955,,,,CABLEM,NUEVO,"2018-04-27 13:11:47",CONFI,PENDI,LDAP4,HACAM,"Habilitar Cable Modem",PROG,166:01:34
102427956,,,,CABLEM,NUEVO,"2018-04-27 13:11:47",CONFI,PENDI,LDAP4,HACAM,"Habilitar Cable Modem",PROG,166:01:34
102427957,,,,CABLEM,NUEVO,"2018-04-27 13:11:47",CONFI,PENDI,LDAP4,HACAM,"Habilitar Cable Modem",PROG,166:01:34
102427958,,,,CABLEM,NUEVO,"2018-04-27 13:11:47",CONFI,PENDI,LDAP4,HACAM,"Habilitar Cable Modem",PROG,166:01:34
102427959,,,,CABLEM,NUEVO,"2018-04-27 13:11:47",CONFI,PENDI,LDAP4,HACAM,"Habilitar Cable Modem",PROG,166:01:34
102427960,,,,CABLEM,NUEVO,"2018-04-27 13:11:47",CONFI,PENDI,LDAP4,HACAM,"Habilitar Cable Modem",PROG,166:01:34
102427961,,,,CABLEM,NUEVO,"2018-04-27 13:11:47",CONFI,PENDI,LDAP4,HACAM,"Habilitar Cable Modem",PROG,166:01:34
102427962,,,,CABLEM,NUEVO,"2018-04-27 13:11:47",CONFI,PENDI,LDAP4,HACAM,"Habilitar Cable Modem",PROG,166:01:34
102427358,,,,CABLEM,NUEVO,"2018-04-27 13:09:13",CONFI,PENDI,LDAP4,HACAM,"Habilitar Cable Modem",PROG,166:04:08
102427359,,,,CABLEM,NUEVO,"2018-04-27 13:09:13",CONFI,PENDI,LDAP4,HACAM,"Habilitar Cable Modem",PROG,166:04:08
102427360,,,,CABLEM,NUEVO,"2018-04-27 13:09:13",CONFI,PENDI,LDAP4,HACAM,"Habilitar Cable Modem",PROG,166:04:08
102427361,,,,CABLEM,NUEVO,"2018-04-27 13:09:13",CONFI,PENDI,LDAP4,HACAM,"Habilitar Cable Modem",PROG,166:04:08
102427362,,,,CABLEM,NUEVO,"2018-04-27 13:09:13",CONFI,PENDI,LDAP4,HACAM,"Habilitar Cable Modem",PROG,166:04:08
102427363,,,,CABLEM,NUEVO,"2018-04-27 13:09:13",CONFI,PENDI,LDAP4,HACAM,"Habilitar Cable Modem",PROG,166:04:08
102427364,,,,CABLEM,NUEVO,"2018-04-27 13:09:13",CONFI,PENDI,LDAP4,HACAM,"Habilitar Cable Modem",PROG,166:04:08
102427365,,,,CABLEM,NUEVO,"2018-04-27 13:09:14",CONFI,PENDI,LDAP4,HACAM,"Habilitar Cable Modem",PROG,166:04:07
102427366,,,,CABLEM,NUEVO,"2018-04-27 13:09:14",CONFI,PENDI,LDAP4,HACAM,"Habilitar Cable Modem",PROG,166:04:07
102427367,,,,CABLEM,NUEVO,"2018-04-27 13:09:14",CONFI,PENDI,LDAP4,HACAM,"Habilitar Cable Modem",PROG,166:04:07
102427368,,,,CABLEM,NUEVO,"2018-04-27 13:09:14",CONFI,PENDI,LDAP4,HACAM,"Habilitar Cable Modem",PROG,166:04:07
102427369,,,,CABLEM,NUEVO,"2018-04-27 13:09:14",CONFI,PENDI,LDAP4,HACAM,"Habilitar Cable Modem",PROG,166:04:07
102427370,,,,CABLEM,NUEVO,"2018-04-27 13:09:14",CONFI,PENDI,LDAP4,HACAM,"Habilitar Cable Modem",PROG,166:04:07
102427371,,,,CABLEM,NUEVO,"2018-04-27 13:09:14",CONFI,PENDI,LDAP4,HACAM,"Habilitar Cable Modem",PROG,166:04:07
102427373,,,,CABLEM,NUEVO,"2018-04-27 13:09:14",CONFI,PENDI,LDAP4,HACAM,"Habilitar Cable Modem",PROG,166:04:07
102424237,,,,CABLEM,NUEVO,"2018-04-27 08:06:27",CONFI,PENDI,LDAP4,HACAM,"Habilitar Cable Modem",PROG,171:06:54
102424240,,,,CABLEM,NUEVO,"2018-04-27 08:06:27",CONFI,PENDI,LDAP4,HACAM,"Habilitar Cable Modem",PROG,171:06:54
102424243,,,,CABLEM,NUEVO,"2018-04-27 08:06:27",CONFI,PENDI,LDAP4,HACAM,"Habilitar Cable Modem",PROG,171:06:54
102424245,,,,CABLEM,NUEVO,"2018-04-27 08:06:27",CONFI,PENDI,LDAP4,HACAM,"Habilitar Cable Modem",PROG,171:06:54
102424253,,,,CABLEM,NUEVO,"2018-04-27 08:06:28",CONFI,PENDI,LDAP4,HACAM,"Habilitar Cable Modem",PROG,171:06:53
102424263,,,,CABLEM,NUEVO,"2018-04-27 08:06:28",CONFI,PENDI,LDAP4,HACAM,"Habilitar Cable Modem",PROG,171:06:53
102424187,,,,CABLEM,NUEVO,"2018-04-27 08:06:25",CONFI,PENDI,LDAP4,HACAM,"Habilitar Cable Modem",PROG,171:06:56
102424194,,,,CABLEM,NUEVO,"2018-04-27 08:06:26",CONFI,PENDI,LDAP4,HACAM,"Habilitar Cable Modem",PROG,171:06:55
102424197,,,,CABLEM,NUEVO,"2018-04-27 08:06:26",CONFI,PENDI,LDAP4,HACAM,"Habilitar Cable Modem",PROG,171:06:55
102424201,,,,CABLEM,NUEVO,"2018-04-27 08:06:26",CONFI,PENDI,LDAP4,HACAM,"Habilitar Cable Modem",PROG,171:06:55
102424220,,,,CABLEM,NUEVO,"2018-04-27 08:06:26",CONFI,PENDI,LDAP4,HACAM,"Habilitar Cable Modem",PROG,171:06:55
102424222,,,,CABLEM,NUEVO,"2018-04-27 08:06:26",CONFI,PENDI,LDAP4,HACAM,"Habilitar Cable Modem",PROG,171:06:55
102424225,,,,CABLEM,NUEVO,"2018-04-27 08:06:27",CONFI,PENDI,LDAP4,HACAM,"Habilitar Cable Modem",PROG,171:06:54
102424229,,,,CABLEM,NUEVO,"2018-04-27 08:06:27",CONFI,PENDI,LDAP4,HACAM,"Habilitar Cable Modem",PROG,171:06:54
102424230,,,,CABLEM,NUEVO,"2018-04-27 08:06:27",CONFI,PENDI,LDAP4,HACAM,"Habilitar Cable Modem",PROG,171:06:54
102427374,,,,CABLEM,NUEVO,"2018-04-27 13:09:14",CONFI,PENDI,LDAP4,HACAM,"Habilitar Cable Modem",PROG,166:04:07
102427375,,,,CABLEM,NUEVO,"2018-04-27 13:09:14",CONFI,PENDI,LDAP4,HACAM,"Habilitar Cable Modem",PROG,166:04:07
102427376,,,,CABLEM,NUEVO,"2018-04-27 13:09:14",CONFI,PENDI,LDAP4,HACAM,"Habilitar Cable Modem",PROG,166:04:07
102427377,,,,CABLEM,NUEVO,"2018-04-27 13:09:14",CONFI,PENDI,LDAP4,HACAM,"Habilitar Cable Modem",PROG,166:04:07
102427378,,,,CABLEM,NUEVO,"2018-04-27 13:09:14",CONFI,PENDI,LDAP4,HACAM,"Habilitar Cable Modem",PROG,166:04:07
102427379,,,,CABLEM,NUEVO,"2018-04-27 13:09:14",CONFI,PENDI,LDAP4,HACAM,"Habilitar Cable Modem",PROG,166:04:07
102427380,,,,CABLEM,NUEVO,"2018-04-27 13:09:14",CONFI,PENDI,LDAP4,HACAM,"Habilitar Cable Modem",PROG,166:04:07
102427381,,,,CABLEM,NUEVO,"2018-04-27 13:09:14",CONFI,PENDI,LDAP4,HACAM,"Habilitar Cable Modem",PROG,166:04:07
102427382,,,,CABLEM,NUEVO,"2018-04-27 13:09:14",CONFI,PENDI,LDAP4,HACAM,"Habilitar Cable Modem",PROG,166:04:07
102427383,,,,CABLEM,NUEVO,"2018-04-27 13:09:14",CONFI,PENDI,LDAP4,HACAM,"Habilitar Cable Modem",PROG,166:04:07
102427384,,,,CABLEM,NUEVO,"2018-04-27 13:09:14",CONFI,PENDI,LDAP4,HACAM,"Habilitar Cable Modem",PROG,166:04:07
102427385,,,,CABLEM,NUEVO,"2018-04-27 13:09:14",CONFI,PENDI,LDAP4,HACAM,"Habilitar Cable Modem",PROG,166:04:07
102427386,,,,CABLEM,NUEVO,"2018-04-27 13:09:14",CONFI,PENDI,LDAP4,HACAM,"Habilitar Cable Modem",PROG,166:04:07
102427387,,,,CABLEM,NUEVO,"2018-04-27 13:09:15",CONFI,PENDI,LDAP4,HACAM,"Habilitar Cable Modem",PROG,166:04:06
102427388,,,,CABLEM,NUEVO,"2018-04-27 13:09:15",CONFI,PENDI,LDAP4,HACAM,"Habilitar Cable Modem",PROG,166:04:06
102427389,,,,CABLEM,NUEVO,"2018-04-27 13:09:15",CONFI,PENDI,LDAP4,HACAM,"Habilitar Cable Modem",PROG,166:04:06
102427390,,,,CABLEM,NUEVO,"2018-04-27 13:09:15",CONFI,PENDI,LDAP4,HACAM,"Habilitar Cable Modem",PROG,166:04:06
102427391,,,,CABLEM,NUEVO,"2018-04-27 13:09:15",CONFI,PENDI,LDAP4,HACAM,"Habilitar Cable Modem",PROG,166:04:06
102427392,,,,CABLEM,NUEVO,"2018-04-27 13:09:15",CONFI,PENDI,LDAP4,HACAM,"Habilitar Cable Modem",PROG,166:04:06
102427393,,,,CABLEM,NUEVO,"2018-04-27 13:09:15",CONFI,PENDI,LDAP4,HACAM,"Habilitar Cable Modem",PROG,166:04:06
102427394,,,,CABLEM,NUEVO,"2018-04-27 13:09:15",CONFI,PENDI,LDAP4,HACAM,"Habilitar Cable Modem",PROG,166:04:06
102427395,,,,CABLEM,NUEVO,"2018-04-27 13:09:15",CONFI,PENDI,LDAP4,HACAM,"Habilitar Cable Modem",PROG,166:04:06
102427396,,,,CABLEM,NUEVO,"2018-04-27 13:09:15",CONFI,PENDI,LDAP4,HACAM,"Habilitar Cable Modem",PROG,166:04:06
102427397,,,,CABLEM,NUEVO,"2018-04-27 13:09:15",CONFI,PENDI,LDAP4,HACAM,"Habilitar Cable Modem",PROG,166:04:06
102427398,,,,CABLEM,NUEVO,"2018-04-27 13:09:15",CONFI,PENDI,LDAP4,HACAM,"Habilitar Cable Modem",PROG,166:04:06
102427399,,,,CABLEM,NUEVO,"2018-04-27 13:09:15",CONFI,PENDI,LDAP4,HACAM,"Habilitar Cable Modem",PROG,166:04:06
102427400,,,,CABLEM,NUEVO,"2018-04-27 13:09:15",CONFI,PENDI,LDAP4,HACAM,"Habilitar Cable Modem",PROG,166:04:06
102427401,,,,CABLEM,NUEVO,"2018-04-27 13:09:15",CONFI,PENDI,LDAP4,HACAM,"Habilitar Cable Modem",PROG,166:04:06
102427402,,,,CABLEM,NUEVO,"2018-04-27 13:09:15",CONFI,PENDI,LDAP4,HACAM,"Habilitar Cable Modem",PROG,166:04:06
102427404,,,,CABLEM,NUEVO,"2018-04-27 13:09:15",CONFI,PENDI,LDAP4,HACAM,"Habilitar Cable Modem",PROG,166:04:06
102427405,,,,CABLEM,NUEVO,"2018-04-27 13:09:15",CONFI,PENDI,LDAP4,HACAM,"Habilitar Cable Modem",PROG,166:04:06
102427406,,,,CABLEM,NUEVO,"2018-04-27 13:09:15",CONFI,PENDI,LDAP4,HACAM,"Habilitar Cable Modem",PROG,166:04:06
102427407,,,,CABLEM,NUEVO,"2018-04-27 13:09:15",CONFI,PENDI,LDAP4,HACAM,"Habilitar Cable Modem",PROG,166:04:06
102427408,,,,CABLEM,NUEVO,"2018-04-27 13:09:15",CONFI,PENDI,LDAP4,HACAM,"Habilitar Cable Modem",PROG,166:04:06
102427409,,,,CABLEM,NUEVO,"2018-04-27 13:09:15",CONFI,PENDI,LDAP4,HACAM,"Habilitar Cable Modem",PROG,166:04:06
102427410,,,,CABLEM,NUEVO,"2018-04-27 13:09:15",CONFI,PENDI,LDAP4,HACAM,"Habilitar Cable Modem",PROG,166:04:06
102427411,,,,CABLEM,NUEVO,"2018-04-27 13:09:15",CONFI,PENDI,LDAP4,HACAM,"Habilitar Cable Modem",PROG,166:04:06
102427412,,,,CABLEM,NUEVO,"2018-04-27 13:09:15",CONFI,PENDI,LDAP4,HACAM,"Habilitar Cable Modem",PROG,166:04:06
102427413,,,,CABLEM,NUEVO,"2018-04-27 13:09:15",CONFI,PENDI,LDAP4,HACAM,"Habilitar Cable Modem",PROG,166:04:06
102427414,,,,CABLEM,NUEVO,"2018-04-27 13:09:16",CONFI,PENDI,LDAP4,HACAM,"Habilitar Cable Modem",PROG,166:04:05
102427415,,,,CABLEM,NUEVO,"2018-04-27 13:09:16",CONFI,PENDI,LDAP4,HACAM,"Habilitar Cable Modem",PROG,166:04:05
102427416,,,,CABLEM,NUEVO,"2018-04-27 13:09:16",CONFI,PENDI,LDAP4,HACAM,"Habilitar Cable Modem",PROG,166:04:05
102427417,,,,CABLEM,NUEVO,"2018-04-27 13:09:16",CONFI,PENDI,LDAP4,HACAM,"Habilitar Cable Modem",PROG,166:04:05
102427418,,,,CABLEM,NUEVO,"2018-04-27 13:09:16",CONFI,PENDI,LDAP4,HACAM,"Habilitar Cable Modem",PROG,166:04:05
102427419,,,,CABLEM,NUEVO,"2018-04-27 13:09:16",CONFI,PENDI,LDAP4,HACAM,"Habilitar Cable Modem",PROG,166:04:05
102427420,,,,CABLEM,NUEVO,"2018-04-27 13:09:16",CONFI,PENDI,LDAP4,HACAM,"Habilitar Cable Modem",PROG,166:04:05
102427421,,,,CABLEM,NUEVO,"2018-04-27 13:09:16",CONFI,PENDI,LDAP4,HACAM,"Habilitar Cable Modem",PROG,166:04:05
102427422,,,,CABLEM,NUEVO,"2018-04-27 13:09:16",CONFI,PENDI,LDAP4,HACAM,"Habilitar Cable Modem",PROG,166:04:05
102427423,,,,CABLEM,NUEVO,"2018-04-27 13:09:16",CONFI,PENDI,LDAP4,HACAM,"Habilitar Cable Modem",PROG,166:04:05
102427963,,,,CABLEM,NUEVO,"2018-04-27 13:11:47",CONFI,PENDI,LDAP4,HACAM,"Habilitar Cable Modem",PROG,166:01:34
102427964,,,,CABLEM,NUEVO,"2018-04-27 13:11:47",CONFI,PENDI,LDAP4,HACAM,"Habilitar Cable Modem",PROG,166:01:34
102427965,,,,CABLEM,NUEVO,"2018-04-27 13:11:47",CONFI,PENDI,LDAP4,HACAM,"Habilitar Cable Modem",PROG,166:01:34
102427966,,,,CABLEM,NUEVO,"2018-04-27 13:11:47",CONFI,PENDI,LDAP4,HACAM,"Habilitar Cable Modem",PROG,166:01:34
102427967,,,,CABLEM,NUEVO,"2018-04-27 13:11:47",CONFI,PENDI,LDAP4,HACAM,"Habilitar Cable Modem",PROG,166:01:34
102427968,,,,CABLEM,NUEVO,"2018-04-27 13:11:47",CONFI,PENDI,LDAP4,HACAM,"Habilitar Cable Modem",PROG,166:01:34
102427969,,,,CABLEM,NUEVO,"2018-04-27 13:11:47",CONFI,PENDI,LDAP4,HACAM,"Habilitar Cable Modem",PROG,166:01:34
102427970,,,,CABLEM,NUEVO,"2018-04-27 13:11:47",CONFI,PENDI,LDAP4,HACAM,"Habilitar Cable Modem",PROG,166:01:34
102427971,,,,CABLEM,NUEVO,"2018-04-27 13:11:47",CONFI,PENDI,LDAP4,HACAM,"Habilitar Cable Modem",PROG,166:01:34
102427972,,,,CABLEM,NUEVO,"2018-04-27 13:11:47",CONFI,PENDI,LDAP4,HACAM,"Habilitar Cable Modem",PROG,166:01:34
102427973,,,,CABLEM,NUEVO,"2018-04-27 13:11:47",CONFI,PENDI,LDAP4,HACAM,"Habilitar Cable Modem",PROG,166:01:34
102427974,,,,CABLEM,NUEVO,"2018-04-27 13:11:47",CONFI,PENDI,LDAP4,HACAM,"Habilitar Cable Modem",PROG,166:01:34
102427975,,,,CABLEM,NUEVO,"2018-04-27 13:11:48",CONFI,PENDI,LDAP4,HACAM,"Habilitar Cable Modem",PROG,166:01:33
102427976,,,,CABLEM,NUEVO,"2018-04-27 13:11:48",CONFI,PENDI,LDAP4,HACAM,"Habilitar Cable Modem",PROG,166:01:33
102427977,,,,CABLEM,NUEVO,"2018-04-27 13:11:48",CONFI,PENDI,LDAP4,HACAM,"Habilitar Cable Modem",PROG,166:01:33
102427978,,,,CABLEM,NUEVO,"2018-04-27 13:11:48",CONFI,PENDI,LDAP4,HACAM,"Habilitar Cable Modem",PROG,166:01:33
102427979,,,,CABLEM,NUEVO,"2018-04-27 13:11:48",CONFI,PENDI,LDAP4,HACAM,"Habilitar Cable Modem",PROG,166:01:33
102427980,,,,CABLEM,NUEVO,"2018-04-27 13:11:48",CONFI,PENDI,LDAP4,HACAM,"Habilitar Cable Modem",PROG,166:01:33
102427981,,,,CABLEM,NUEVO,"2018-04-27 13:11:48",CONFI,PENDI,LDAP4,HACAM,"Habilitar Cable Modem",PROG,166:01:33
102427982,,,,CABLEM,NUEVO,"2018-04-27 13:11:48",CONFI,PENDI,LDAP4,HACAM,"Habilitar Cable Modem",PROG,166:01:33
102427983,,,,CABLEM,NUEVO,"2018-04-27 13:11:48",CONFI,PENDI,LDAP4,HACAM,"Habilitar Cable Modem",PROG,166:01:33
102427984,,,,CABLEM,NUEVO,"2018-04-27 13:11:48",CONFI,PENDI,LDAP4,HACAM,"Habilitar Cable Modem",PROG,166:01:33
102427985,,,,CABLEM,NUEVO,"2018-04-27 13:11:48",CONFI,PENDI,LDAP4,HACAM,"Habilitar Cable Modem",PROG,166:01:33
102427986,,,,CABLEM,NUEVO,"2018-04-27 13:11:48",CONFI,PENDI,LDAP4,HACAM,"Habilitar Cable Modem",PROG,166:01:33
102427987,,,,CABLEM,NUEVO,"2018-04-27 13:11:48",CONFI,PENDI,LDAP4,HACAM,"Habilitar Cable Modem",PROG,166:01:33
102427988,,,,CABLEM,NUEVO,"2018-04-27 13:11:48",CONFI,PENDI,LDAP4,HACAM,"Habilitar Cable Modem",PROG,166:01:33
102427989,,,,CABLEM,NUEVO,"2018-04-27 13:11:48",CONFI,PENDI,LDAP4,HACAM,"Habilitar Cable Modem",PROG,166:01:33
102427990,,,,CABLEM,NUEVO,"2018-04-27 13:11:48",CONFI,PENDI,LDAP4,HACAM,"Habilitar Cable Modem",PROG,166:01:33
102427991,,,,CABLEM,NUEVO,"2018-04-27 13:11:48",CONFI,PENDI,LDAP4,HACAM,"Habilitar Cable Modem",PROG,166:01:33
102427992,,,,CABLEM,NUEVO,"2018-04-27 13:11:48",CONFI,PENDI,LDAP4,HACAM,"Habilitar Cable Modem",PROG,166:01:33
102427993,,,,CABLEM,NUEVO,"2018-04-27 13:11:48",CONFI,PENDI,LDAP4,HACAM,"Habilitar Cable Modem",PROG,166:01:33
102427994,,,,CABLEM,NUEVO,"2018-04-27 13:11:48",CONFI,PENDI,LDAP4,HACAM,"Habilitar Cable Modem",PROG,166:01:33
102427424,,,,CABLEM,NUEVO,"2018-04-27 13:09:16",CONFI,PENDI,LDAP4,HACAM,"Habilitar Cable Modem",PROG,166:04:05
102427425,,,,CABLEM,NUEVO,"2018-04-27 13:09:16",CONFI,PENDI,LDAP4,HACAM,"Habilitar Cable Modem",PROG,166:04:05
102427426,,,,CABLEM,NUEVO,"2018-04-27 13:09:16",CONFI,PENDI,LDAP4,HACAM,"Habilitar Cable Modem",PROG,166:04:05
102427427,,,,CABLEM,NUEVO,"2018-04-27 13:09:16",CONFI,PENDI,LDAP4,HACAM,"Habilitar Cable Modem",PROG,166:04:05
102427554,,,,CABLEM,NUEVO,"2018-04-27 13:09:22",CONFI,PENDI,LDAP4,HACAM,"Habilitar Cable Modem",PROG,166:03:59
102427555,,,,CABLEM,NUEVO,"2018-04-27 13:09:22",CONFI,PENDI,LDAP4,HACAM,"Habilitar Cable Modem",PROG,166:03:59
102427556,,,,CABLEM,NUEVO,"2018-04-27 13:09:22",CONFI,PENDI,LDAP4,HACAM,"Habilitar Cable Modem",PROG,166:03:59
102427557,,,,CABLEM,NUEVO,"2018-04-27 13:09:22",CONFI,PENDI,LDAP4,HACAM,"Habilitar Cable Modem",PROG,166:03:59
102427558,,,,CABLEM,NUEVO,"2018-04-27 13:09:22",CONFI,PENDI,LDAP4,HACAM,"Habilitar Cable Modem",PROG,166:03:59
102427559,,,,CABLEM,NUEVO,"2018-04-27 13:09:22",CONFI,PENDI,LDAP4,HACAM,"Habilitar Cable Modem",PROG,166:03:59
102427560,,,,CABLEM,NUEVO,"2018-04-27 13:09:22",CONFI,PENDI,LDAP4,HACAM,"Habilitar Cable Modem",PROG,166:03:59
102427561,,,,CABLEM,NUEVO,"2018-04-27 13:09:22",CONFI,PENDI,LDAP4,HACAM,"Habilitar Cable Modem",PROG,166:03:59
102427562,,,,CABLEM,NUEVO,"2018-04-27 13:09:22",CONFI,PENDI,LDAP4,HACAM,"Habilitar Cable Modem",PROG,166:03:59
102427563,,,,CABLEM,NUEVO,"2018-04-27 13:09:22",CONFI,PENDI,LDAP4,HACAM,"Habilitar Cable Modem",PROG,166:03:59
102427564,,,,CABLEM,NUEVO,"2018-04-27 13:09:22",CONFI,PENDI,LDAP4,HACAM,"Habilitar Cable Modem",PROG,166:03:59
102427565,,,,CABLEM,NUEVO,"2018-04-27 13:09:22",CONFI,PENDI,LDAP4,HACAM,"Habilitar Cable Modem",PROG,166:03:59
102427566,,,,CABLEM,NUEVO,"2018-04-27 13:09:22",CONFI,PENDI,LDAP4,HACAM,"Habilitar Cable Modem",PROG,166:03:59
102427567,,,,CABLEM,NUEVO,"2018-04-27 13:09:22",CONFI,PENDI,LDAP4,HACAM,"Habilitar Cable Modem",PROG,166:03:59
102427568,,,,CABLEM,NUEVO,"2018-04-27 13:09:22",CONFI,PENDI,LDAP4,HACAM,"Habilitar Cable Modem",PROG,166:03:59
102427569,,,,CABLEM,NUEVO,"2018-04-27 13:09:22",CONFI,PENDI,LDAP4,HACAM,"Habilitar Cable Modem",PROG,166:03:59
102427570,,,,CABLEM,NUEVO,"2018-04-27 13:09:22",CONFI,PENDI,LDAP4,HACAM,"Habilitar Cable Modem",PROG,166:03:59
102427571,,,,CABLEM,NUEVO,"2018-04-27 13:09:22",CONFI,PENDI,LDAP4,HACAM,"Habilitar Cable Modem",PROG,166:03:59
102427572,,,,CABLEM,NUEVO,"2018-04-27 13:09:22",CONFI,PENDI,LDAP4,HACAM,"Habilitar Cable Modem",PROG,166:03:59
102427573,,,,CABLEM,NUEVO,"2018-04-27 13:09:22",CONFI,PENDI,LDAP4,HACAM,"Habilitar Cable Modem",PROG,166:03:59
102427574,,,,CABLEM,NUEVO,"2018-04-27 13:09:22",CONFI,PENDI,LDAP4,HACAM,"Habilitar Cable Modem",PROG,166:03:59
102427575,,,,CABLEM,NUEVO,"2018-04-27 13:09:22",CONFI,PENDI,LDAP4,HACAM,"Habilitar Cable Modem",PROG,166:03:59
102427576,,,,CABLEM,NUEVO,"2018-04-27 13:09:22",CONFI,PENDI,LDAP4,HACAM,"Habilitar Cable Modem",PROG,166:03:59
